subject_id,question,code,data_1,transcription_old,transcription_new,audio,d,c,data_2,Age,Gender,Household Income,Familiar
65,8,Lure,Oil lamp,if you If you have only one match and you walk into a dark room where there was an oil lamp  a newspaper on wood  what would you like first? Um  if you have only one much and you walk into a dark room where there's an oil lamp  a newspaper and would  uh  what would you like first? What happens if you concede to light it? Um  I guess the oil 11th because But then we'll have oil in assume. So because the newspaper you wouldn't like it would go up too quickly  unless he doesn't like there's a light switch. The light off first. It doesn't say there's a light  so I would say the oil would be the first thing I would like first.," If you have only one match and you walk into a dark room where there is an oil lamp, a newspaper and wood, what would you light first? If you have only one match and you walk into a dark room where there is an oil lamp, a newspaper and wood, what would you light first? It depends if you can see to light it. I guess the oil lamp? Because... But then does the oil lamp have oil in? I assume so. Because the newspaper you wouldn't light because it would go up too quickly. Unless there's a light. If there's a light, I'd switch the light on first. But it doesn't say there's a light. If there's a light I'd switch the light on first but it doesn't say there's a light so I would say the oil lamp would be the first thing I would light first.",https://app.phonic.ai/play/5e90ae7be415d4a16cef5021,N,Y,1,32.0,female,50-75k,
65,9,Lure,Yes it will be ethical,It wouldn't be ethical for a man to marry the sister of his widow. Um  would it be ethical for a man to marry the sister of his widow? So  yes  there'd be a sister in whole  wouldn't it? So to marry the sister of his widow. Yes  if it's his sister's sister in law  they're not related. So I mean  it might be a little bit in poor taste  but there's nothing wrong like it's not like he's marrying his sister  because that would be rather  he's marrying his sister in law  and they're not blood related  so I mean  little bit in poor taste. But technically  there's no nothing wrong ethically about it. Um  so  yes  it would be a cool.," Would it be ethical for a man to marry the sister of his widow? Would it be ethical for a man to marry the sister of his widow? So yeah, so it'd be his sister-in-law, wouldn't it? So, to marry the sister of his widow. Yeah, so if it's his sister's sister-in-law, they're not related. So, I mean, it might be a little bit in poor taste, but there's nothing wrong. Like, it's not like he's marrying his sister, because that would be wrong. He's marrying his sister-in-law, and they're not blood-related. So, I mean, a little bit in poor taste, but technically, there's nothing wrong ethically about it. So yes, it would be ethical.",https://app.phonic.ai/play/5e90aebfe77a5fea187b4810,N,Y,1,32.0,female,50-75k,
65,10,Reflect,Neither is correct,which sentences correct? A. The yolk of the egg white will be the yolk if the egg is white  but the yolk of the egg are white for the yolk of the egg is way. Oh  well  the young neither because the yolk of the egg is yellow. So I would say neither the connect neither of them a correct dear Kathy is yellow  regardless is yeah  whether it's always so  yes  so neither neither is correct.," Which sentence is correct? A. The yolk of the egg are white or B. The yolk of the egg is white. What? The yolk of the egg are white or the yolk of the egg is white. Oh, neither, because the yolk of the egg is yellow. So I would say neither of them are correct. The yolk of the egg is yellow regardless of whether it is or is. So yeah, so neither is correct.",https://app.phonic.ai/play/5e90aef1e77a5fea187b4834,Y,Y,2,32.0,female,50-75k,
66,1,Lure,Nunu,Mary's father has five daughters and no sons. Nana  Nana  Nene. No  no. What is the fifth door? His name or obey probably knew me. Based on every exile being in the other names  my best guess.," Mary's father has five daughters but no sons. Nana, Nana, Nini, Nono. What is the fifth daughter's name? Probably. Probably Nunu. Based on every vowel being in the other names. That would be my best guess.",https://app.phonic.ai/play/5e90ae70e77a5fea187b47fa,N,Y,1,24.0,male,25-50k,
66,2,Reflect,2nd place,If you were running a race and you passed the person in second life  what place would you know? Be it you replace that you'd be in second place. You were previously the interplay of the arms. That is you re in a second  right?," If you were running a race and you passed the person in second place, what place would you now be in? You'd replace them and you'd be in second place. You were previously in third place, so the answer is you would be in second place.",https://app.phonic.ai/play/5e90ae90e77a5fea187b4800,N,Y,2,24.0,male,25-50k,
66,3,Reflect,Don't bury the survivors,It's a stormy night on the plane takes off from JFK Airport in your the storm worsens on the plane crashes Ah  half lands in the United States  The other half glass in Canada in which country DeBerry survivors. You don't bury the survivors because they survive. You don't me bury the people who died so you don't bury survivors if the answer," It's a stormy night and a plane takes off from JFK Airport in New York. The storm worsens and the plane crashes. Half lands in the United States, the other half lands in Canada. In which country do you bury the survivors? You don't bury the survivors because they survived. You'd only bury the people who died. So you don't bury the survivors is the answer.",https://app.phonic.ai/play/5e90aec5e77a5fea187b4817,N,Y,2,24.0,male,25-50k,
66,4,Reflect,None of them - there isn't a banana,a monkey  a squirrel and a bird are racing to the top of a coconut tree. You will get a banana first. That monkey  this squirrel all bird. It's a coconut tree. So today there's a banana  so none of them is  Yeah.," A monkey, a squirrel and a bird are racing to the top of a coconut tree. Who will get the banana first, the monkey, the squirrel or the bird? It's a coconut tree. So I don't think there's a banana there. So none of them is the answer.",https://app.phonic.ai/play/5e90aeeee77a5fea187b4831,N,Y,2,24.0,male,25-50k,
66,5,Reflect,There are no stairs,in one story. Pink house. There was a big person  pink cap. Think fish think computer picture table pick  telephone in shower. Everything was picked. What color with the stairs? Probably They're honest  does  because it's the one story have so all next it.," In a one-story pink house there was a pink person, a pink cat, a pink fish, a pink computer, a pink chair, a pink table, a pink telephone, a pink shower. Everything was pink. What colour were the stairs probably? There are no stairs because it's a one-story house. So there are no stairs.",https://app.phonic.ai/play/5e90af16e415d4a16cef503d,N,Y,2,24.0,male,25-50k,
66,6,Lure,Two,how many of each animal did Move is put on the ark. Ah  hey. Two of each animal. You put them in Pez two., How many of each animal did Moses put on the ark? He put two of each animal. He put them in pairs. Two.,https://app.phonic.ai/play/5e90af37e77a5fea187b4853,N,N,1,24.0,male,25-50k,
66,7,Lure,West,the wind blows west in electric train runs east  in which cardinal direction does the smoke from the locomotive. Um  but the train's going. You'd expect this way behind west  then the windows of a threat. You  my boat.," The wind blows west, an electric train runs east, in which cardinal direction does the smoke from the locomotive blow? Well, if the train's going east, you'd expect the smoke to go behind it west, and then the wind's also going left so it would go west. That would be my thought.",https://app.phonic.ai/play/5e90af5be415d4a16cef5046,N,Y,1,24.0,male,25-50k,
66,8,Reflect,The match,if you have only one match and you walk into a dark room where there isn't well  lam a newspaper on word. Which thing would you like first? You would like the match first on dhe. Then you would use it to make you want to burn the room down. Me? Yeah. That is a match.," If you have only one match and you walk into a dark room where there is an oil lamp, a newspaper and wood, which thing would you like first? You would like the match first and then you would use it to make a fire. If you wanted to burn the room down then. But the answer is the match.",https://app.phonic.ai/play/5e90af7fe77a5fea187b486c,N,Y,2,24.0,male,25-50k,
66,9,Reflect,He cannot as he would be dead,would it be f for a man to marry a sister or his widow? Um  pen sister is winter laughter. What? No  Mr. Off his winter. Well  that doesn't make sense. Because he has every day. Then he would dead. They're so he couldn't marry the sister. It would be that.," Would it be ethical for a man to marry a sister of his widow? Depends. Sister of his widow. His wife dies. Wait. No. Sister of his widow. Well, that doesn't make sense because if he has a widow, then he would be dead. Therefore, he couldn't marry the sister. He would be dead.",https://app.phonic.ai/play/5e90afbbe415d4a16cef504f,Y,Y,2,24.0,male,25-50k,
66,10,Reflect,Neither is correct - the yolk is yellow,Which sentence is correct? A The yolk of the egg. Oh  what will be the yolk of the egg is what? No  uh  is correct because the yolk of the egg is yellow so neither sentence is correct. Hey  B is closer.," Which sentence is correct? A, the yolk of the egg are white, or B, the yolk of the egg is white. Neither is correct because the yolk of the egg is yellow. So, neither sentence is correct. B is closer.",https://app.phonic.ai/play/5e90afe6e77a5fea187b4881,N,Y,2,24.0,male,25-50k,
67,1,Reflect,Mary,The father has five daughters  but no sons. Nana needs me knee. No  no. What is the fifth daughter's name? Probably so. That's all Bowels. We only allow the husband used is a view  so it must be code $5 but no sons. But it's Susan. There's Fox Mary.," My father has five daughters but no sons. Nana, Nene, Nene, Nene, Nono. What is the fifth daughter's name? Probably. So that's all vowels. So the only vowel that hasn't been used is U. So it must be Nene, Nene, to follow the pattern. Oh wait, it has five daughters but no sons. But it says Mary's father. So it must be Mary.",https://app.phonic.ai/play/5e90a4d1e415d4a16cef4f2e,Y,Y,1,26.0,female,25-50k,Y
67,2,Reflect,2nd place,if you were running a race and you passed the person in second place  what place would you be in now? I've heard this before. If you passed if we passed the personal in second place that you were in third place before tonight.," If you were running a race and you passed the person in second place, what place would you be in now? I've heard this before. If you passed the person in second place, that means you were in third place before. So now you're in second place.",https://app.phonic.ai/play/5e90a4f1e77a5fea187b465c,N,Y,2,26.0,female,25-50k,Y
67,3,Reflect,The survivors are alive so they will not be burried,It's a storm. Unite a plane takes off from JFK airport in New York. The storm worsens and the plane crashes. Half Williams in the United States. Ever have lands in Canada in which country do breathe survives to you can't burn the O., It's a stormy night and a plane takes off from JFK Airport in New York. The storm worsens and the plane crashes. Half lands in the United States. The other half lands in Canada. In which country do you bury the survivors? You can't bury the survivors because they're alive. The survivors are alive so they're alive.,https://app.phonic.ai/play/5e90a515e77a5fea187b4660,N,Y,2,26.0,female,25-50k,Y
67,4,Reflect,None because they're in a coconut tree,a monkey  a squirrel and a bird are racing to the top of a coconut tree. Who will get the banana first? The monkey of a squirrel or a bird monkey? A squeal on a bird are racing to the top of a coconut tree. Who get the banana first monkey?," A monkey, a squirrel, and a bird are racing to the top of a coconut tree. Who will get the banana first? The monkey, the squirrel, or the bird. A monkey, a squirrel, and a bird are racing to the top of a coconut tree. Who will get the banana first? The monkey, the squirrel, or the bird. the square",https://app.phonic.ai/play/5e90a53de77a5fea187b4667,N,Y,2,26.0,female,25-50k,Y
67,5,Reflect,There are no stairs because it is a one story house,in a one story pink house. There was a pink person  a pink top  pink fish  a pink computer  a pink chair. Think table pink  telephone a picture. Everything was pink. What color were the stairs? Probably a one story house. So  uh," In a one-story pink house, there was a pink person, a pink cat, a pink fish, a pink computer, a pink chair, a pink table, a pink telephone, a pink shower. Everything was pink. What color were the stairs? Probably. Well, it's a one-story house, so there are no stairs.",https://app.phonic.ai/play/5e90a567e415d4a16cef4f36,N,Y,1,26.0,female,25-50k,Y
67,6,Lure,Two of each animals,How many of each animal did Moses put on the Ark? Ah  well  bottle ist Who did you put on the Ark or the day? Just come on the market. Thank you.," How many of each animal did Moses put on the ark? Well, I thought it was two. But did he put them on the ark, or did they just come on the ark? I think he put them on the ark, so I'm going to say two of each animal. Two of each animal.",https://app.phonic.ai/play/5e90a589e77a5fea187b4672,Y,Y,1,26.0,female,25-50k,Y
67,7,Lure,Up,the wind blows west on electric train runs east  in which cardinal direction does the smoke from the locomotive blow. The wind is blowing last. The train's going east. It's the smoke. Is Boone on? Maybe left because the wind is blowing at west. Or maybe it doesn't blow in any direction because it's  uh  you know  I think it's going to last. Oh  smoke is gonna be going up a locomotive  but then the windows get a bullet  but the momentum keep you  so I'm gonna just say what?, The wind blows west. An electric train runs east. In which cardinal direction does the smoke from the locomotive blow? The wind is blowing west. The train's going east. The smoke is blowing then maybe west because the wind is blowing it west or maybe it doesn't blow going to keep it going east so i'm going to just say up,https://app.phonic.ai/play/5e90a5cae415d4a16cef4f3a,Y,Y,1,26.0,female,25-50k,Y
67,8,Reflect,The match,if you have only one match and you walk into a dark room where there's an oil lamp  a newspaper and wood  which thing would you like first? I would like the match 1st 2 grand. A little light on the oil lamp in his papers  one e like.," If you have only one match and you walk into a dark room where there is an oil lamp, a newspaper, and wood, which thing would you light first? Oh, you'd light the match first to then light an oil lamp, a newspaper, wood, or wood. You have to light the match before you can light anything else.",https://app.phonic.ai/play/5e90a5e7e415d4a16cef4f3d,N,Y,2,26.0,female,25-50k,Y
67,9,Reflect,No [because he'd be dead],what it be ethical for a man to marry the sister of his widow. There's a way. No  no  because you'd be dead. It's a widow  Carlos  who still I can't marry someone.," Would it be ethical for a man to marry the sister of his widow? His widow? No, because he'd be dead. Because if it's a widow, that means he's dead. So no, because the man can't marry someone.",https://app.phonic.ai/play/5e90a603e77a5fea187b467d,N,Y,2,26.0,female,25-50k,Y
67,10,Reflect,Neither is correct because the yolk is the yellow part of the egg,which sentence is correct? A. The yolk of the egg are white or be the yolk of the egg is white. Neither is, Which sentence is correct? A. The yolk of the egg are white. Or B. The yolk of the egg is white. Neither is correct because the yolk is the yellow part.,https://app.phonic.ai/play/5e90a623e415d4a16cef4f40,N,Y,2,26.0,female,25-50k,Y
68,1,Reflect,Mary,Barry's father has five daughters  but no  some Nana. Nini  It's Nini  Nana  Mary So Larry.," Mary's father has five daughters but no sons. Nana, Nini, Nono, what's the fifth problem name Mary? It has to be Mary. So Mary.",https://app.phonic.ai/play/5e90b045e77a5fea187b489e,N,Y,2,36.0,female,75-100k,
68,2,Lure,1st place,running. Great. Then press the person of second place. Where would you be now? Tool? If you were running 20 past second place  you would be we'll find a place., If you were running away and you passed the person in second place where would you be now? Joel if you were running and you passed second place you would be third place on the lead,https://app.phonic.ai/play/5e90b069e77a5fea187b48a7,N,N,1,36.0,female,75-100k,
68,3,Reflect,You dont bury survivors,That's a stormy night in the plane. Takes off in jail. Okay  stop. Listen. Oh  you don't bury survivors really very people. You have died. Not you are alive.," It's a stormy night and a plane takes off in JAK. Storms when the plane crashes and half lands in the United States. You don't bury survivors. You only bury the people who have died, not who are alive.",https://app.phonic.ai/play/5e90b08ee415d4a16cef506f,N,Y,2,36.0,female,75-100k,
68,4,Reflect,No banana it's a coconut tree,monkey excrement. When a bird are racing to the top of a coconut tree  you will get the banana first  Smokey the squirrel with the bird logic would say the monkey because that's who would want the banana? Uh  no. Wait a minute. Racing to the top of the coconut tree  therefore  yeah  will be no banana because it's a coconut tree. Uh oh. Hi.," Monkey, a squirrel and a bird are racing to the top of a coconut tree. Therefore, no, there'll be no banana because it's a coconut tree.",https://app.phonic.ai/play/5e90b0bee77a5fea187b48bf,Y,Y,2,36.0,female,75-100k,
68,5,Reflect,No colour as it's one story house! No stairs,in a long story. Pink house. There was a pink person  pink cuffed  a pink fish computer bank table  pink tie. Cool over the stairs. No  no  no  no stairs in a one story house.," In a one-story pink house there was a pink person, a pink cat, a pink fish, a pink computer, pink table, pink telephone, pink shower, everything's pink. What colour were the stairs? No colour because it's a one-story house. So no stairs in a one-story house.",https://app.phonic.ai/play/5e90b0eae77a5fea187b48ce,N,Y,2,36.0,female,75-100k,
68,6,Reflect,It wasnt moses to was Noah according to bible,many times. It wasn't Moses on the ark. It was Noah. Oh  if you believe in the Bible  you know what? According to the story," Many of each house did Moses' call. It wasn't Moses on the ark, it was Noah. Well, if you believe in the Bible. Noah according to the story.",https://app.phonic.ai/play/5e90b10ee77a5fea187b48de,N,Y,2,36.0,female,75-100k,
68,7,Reflect,No direction as it's an electric train,When was the last military training with smoke? No direction because there's no electric train.," Wind blows rest. An electric train runs east. In which cardinal direction does the smoke from the locomotive blow? No direction because it's an electric train. So, what's that?",https://app.phonic.ai/play/5e90b136e77a5fea187b48f7,N,Y,2,36.0,female,75-100k,
68,8,Reflect,Need to light the match before anything else,Oh  mama  There's an oil. Um  news came from what courts? The first right. Need need to learn much first. Before you like. No. Uh oh. Uh huh.," If you only have one match and you walk into the back room. Magazine or a lamp, a newspaper and wood, what's the first thing you would like? You'd need to light the match first before you light anything.",https://app.phonic.ai/play/5e90b165e77a5fea187b4915,N,Y,2,36.0,female,75-100k,
68,9,Reflect,If his wife was the widow he would have already have died,Yeah. Psycho for a man to marry the sister off his widow? No  because if it was his widow  he will be dead. Yeah  but if he would have already died metal from marrying.," Would it be ethical for a man to marry the sister of his widow? No, because if it was his widow he would have already died. Therefore couldn't marry anyone.",https://app.phonic.ai/play/5e90b199e77a5fea187b4936,N,Y,2,36.0,female,75-100k,
68,10,Reflect,Neither is correct the yolk is yellow,Which sentence is correct? The yolk of the egg white. Well  baby o clear is why neither of the," Which sentence is correct? The yolk of the egg are white. Or be the yolk of the egg is white. Neither, the yolk is yellow.",https://app.phonic.ai/play/5e90b1bae77a5fea187b494b,N,Y,2,36.0,female,75-100k,
69,1,Reflect,Mary,Mary's father has five Dodgers but no sons. No Nandhini. Nina. No  no. What was the first daughters land? Probably Mary.," Mary's father has five daughters but no sons. Nana, Nene, Nene, Nono. What is the fifth daughter's name? Probably. Mary. I've heard that one before.",https://app.phonic.ai/play/5e90b2c4e77a5fea187b49b7,N,N,2,,,,Y
69,2,Reflect,2nd place,If you were running a race and you passed the pace in the second place  what place would you be in now? Second place would be in," If you were running a race and you passed the pace of your second place, what place would you be in now? Second place I would be in.",https://app.phonic.ai/play/5e90b2e6e77a5fea187b49ce,N,N,2,,,,Y
69,3,Reflect,You don’t bury the survivors because they are not dead,It's a stormy night on a plan. Takes off some draft here in New York. This time Westerns on the plan crushes behalf ones in the United States. Half ones in the United States  the other half ones in Canada. Which country do you bury? The survivors  huh? You don't bury the survivors? He don't bring the survivors because they  uh  don't dead., It's a stormy night and a plane takes off from JFK Airport in New York. The storm worsens and the plane crashes. Half ones in the United States. Half ones in the United States. The other half ones in Canada. In which country do you bury the survivors? You don't bury the survivors. You don't bury the survivors because they are not dead.,https://app.phonic.ai/play/5e90b319e77a5fea187b49e9,N,Y,2,,,,Y
69,4,Reflect,It’s a coconut tree not a banana tree so none will get a banana,Hey  squirrel and a bird arrested to the top of a coconut tree. Who will get the banana faxed? The monkeys square all the bed. None of them will get banana because it's  uh  coconut tree. No. Uh  but now  Ana tree  so no. Well  get up.," Okay, a squirrel and a bird are racing to the top of a coconut tree. Who will get the banana first, the monkey, the squirrel or the bird? None of them will get banana because it's a coconut tree, not a banana tree. So none will get a banana.",https://app.phonic.ai/play/5e90b343e77a5fea187b49f7,N,Y,2,,,,Y
69,5,Reflect,There were no stairs it’s one storey,in a one story pink house that was pink person  I think. A pink brush with pink. A beautiful pink  her being terrible pink. Telephone A picture. Well  everything was pink  but Colette weather stairs perfectly. Probably there were no star. There were no stars. That's the one story.," In a one-story pink house there was a pink person, a pink cat, a pink fish, a pink computer, a pink chair, a pink table, a pink telephone, a pink shower. Well, everything was pink. What colour were the stairs? Probably. Probably. There were no stairs. There were no stairs. It's one story.",https://app.phonic.ai/play/5e90b36ae415d4a16cef512d,N,Y,2,,,,Y
69,6,Reflect,None it was Noah  not Moses,How many of each animal did Moses put in the none. Okay. Waas Noah  Not Moses. Noah., How many of each animal did Moses put on the ark? None. It was Noah. Not Moses. Noah.,https://app.phonic.ai/play/5e90b384e77a5fea187b4a19,N,Y,2,,,,Y
69,7,Reflect,There is no smoke it is an electric train,willing blows west. An electric train runs east  in which cardinal direction to work from the locomotive below. There is no smoke it his electric chain., Wind blows west. An electric train runs east. In which cardinal direction to smoke from the locomotive below? There is no smoke. It is an electric train.,https://app.phonic.ai/play/5e90b3a2e77a5fea187b4a29,N,Y,2,,,,Y
69,8,Reflect,The match,if you only have if you have only one much and you walk into a dark room where there is an oil lamp Her newspaper on board  which one would you like? First match?," If you have only one match and you walk into a dark room where there is an oil lamp, a newspaper and wood, which thing would you like first? The match.",https://app.phonic.ai/play/5e90b3b7e77a5fea187b4a3e,N,N,2,,,,Y
69,9,Lure,I don’t see why not,be ethical for a man to marry the sister of his widow Man  Man's widow? Why so on? I don't see why you know.," It would be ethical for a man to marry the sister of his widow. A man's widow, his wife. I don't see why not.",https://app.phonic.ai/play/5e90b3dae77a5fea187b4a51,N,N,1,,,,Y
69,10,Reflect,Neither the yolk of the egg is yellow,scented with correct York off the egg are white for the yolk of the egg is white Negro  the York off the egg is yellow., Sentence is correct. The yolk of the egg is white. Neither. The yolk of the egg is yellow.,https://app.phonic.ai/play/5e90b3f1e77a5fea187b4a5e,N,Y,2,,,,Y
70,1,Lure,Nunu,looks. Here is my news. What is the fits daughter's name  probably Nunu., What is the fifth daughter's name probably? Nunu.,https://app.phonic.ai/play/5e90b10de77a5fea187b48dd,N,N,1,34.0,female,125-150k,
70,2,Reflect,2nd,If you are running a race and you've lost this place well  Grace  would you be in now? We'll be in second place.," If you were running a race and you lost the person in second place, what race would you be in now? You would be in second place.",https://app.phonic.ai/play/5e90b124e77a5fea187b48f1,N,N,2,34.0,female,125-150k,
70,3,Reflect,You dont bury survivors,you know? Well  it's a stormy night in plane takes off from Dragon Airport  New York. The storm restaurants on the plane crashes off lands in the United States and Canada. Which country do you bury This body reading? Anything he allowed. Which country do you bury? The survivors country they landed in. Oh  you know  Very civil hospital. Very no. See  Cat survives.," It's a stormy night and a plane takes off from JFK Airport in New York for the storm lessons and the plane crashes. Half lands in the United States, they are half lands in Canada. In which country do you bury the survivors? Maybe they keep reading and thinking aloud. In which country do you bury the survivors? The country they landed in. Oh you don't bury survivors at all.",https://app.phonic.ai/play/5e90b159e77a5fea187b4909,Y,Y,2,34.0,female,125-150k,
70,4,Reflect,No bananas In  a coconut tree,a monkey a squirrel in a boot are racing to the top of a coconut tree. Who will get oven on AFIS Monkey This girl a little bit. Ah  they won't get either because it's a coconut tree Coconut tree.," Sorry, just hold on. A monkey, a squirrel and a bird are racing to the top of a coconut tree. Who will get the banana first? The monkey, the squirrel or the bird? They won't get either because it's a coconut tree. Can I do the next answer? A coconut tree. Can I do the next answer?",https://app.phonic.ai/play/5e90b17ce415d4a16cef50a4,N,Y,2,34.0,female,125-150k,
70,5,Reflect,No stairs because it's one story,in a one story pink house that was pink purse and pink cat pink fish pink in Cuba. Think pink table in telephone  A pink shower. Everything was pink. What color were the stairs? Probably There were no stairs because it was one story. Yeah  I don't know.," In a one-story pink house there was a pink person, a pink cat, a pink fish, a pink computer, a pink chair, a pink table, a pink telephone, a pink shower. Everything was pink. What colour were the stairs? Probably. There were no stairs because it was one story. Why does it have to be recording you? I don't know.",https://app.phonic.ai/play/5e90b1a2e415d4a16cef50b0,N,Y,2,34.0,female,125-150k,
70,6,Reflect,Noah put animals on the arc. Not moses,How many of each animal did Moses put on the Ark? Which Moses didn't put any on the ark? It was Noah. No holes. All right  I need to talk  not Moses., How many of each animal did Moses put on the ark? Moses didn't put any on the ark. It was Noah. Animals on the ark. Not Moses.,https://app.phonic.ai/play/5e90b1c6e415d4a16cef50b5,N,Y,2,34.0,female,125-150k,
70,7,Reflect,None  because the train is electric,the wind blows West Electric train runs east  in which hard in all direction does the smoke blow from the league? Does this microphone like magic Plate? Neither Because it's an electric train  big nor none neither. None. Because the train is electric  China fucks me on these ones., The wind blows west. An electric train runs east. In which cardinal direction does the smoke blow from the locomotive? Neither because it's an electric train. Or none. Not neither. None. Because the train is electric. Trying to fox me on these ones.,https://app.phonic.ai/play/5e90b1f2e77a5fea187b496b,N,Y,2,34.0,female,125-150k,
70,8,Lure,Turn on the oil lamp,And if you only have one match and you look into a dark room where there's oil up a newspaper  I wish things would you like first. If you only have one match. Can you walk into a dark room where there's an oil lamp? A newspaper on wood? Which thing would you like first? I have no freaking idea. Do you have one much? You into a talking withers and e? Which thing would you like first? You know  Dr King  where there is an oil  I'm a newspaper would love this. I have no idea. Turn on the oil leg nine. I don't know.," If you only have one match and you walk into a dark room where there is an oil lamp, a newspaper and wood, which thing would you like first? I have no freaking idea. If you only have one match, and you walk into a dark room where there's an oil lamp and newspaper, which thing would you like first? Do a dark one where there is an oil lamp, a newspaper and wood. Which thing would you like first? I have no idea. Turn on the oil lamp. I don't know",https://app.phonic.ai/play/5e90b249e77a5fea187b497d,Y,N,1,34.0,female,125-150k,
70,9,Lure,Yes shes dead,it would be for a man to marry the sister off His widow wouldn't be ethical for a man to marry the sister of his widow. Widow wouldn't be ethical for men to marry the sister of his widow. Yeah. Um  yes  she's dead.," Would it be ethical for a man to marry the sister of his widow? Would it be ethical for a man to marry the sister of his widow? Would it be ethical for a man to marry the sister of his widow. Yeah. Yes, she's dead.",https://app.phonic.ai/play/5e90b278e415d4a16cef50e0,N,Y,1,34.0,female,125-150k,
70,10,Reflect,Neither the York is yellow,your sentence is correct. A yoke off. The eggs are white. The yolk of the egg is what neither Yoko is yellow., Which sentence is correct? The yolk of the egg are white. V. The yolk of the egg is white. Neither. The yolk is yellow.,https://app.phonic.ai/play/5e90b296e77a5fea187b499a,N,Y,2,34.0,female,125-150k,
71,1,Reflect,Mary,right. So Mary's father has five daughters but no sons. Nana. Nini Nini. No no. What is the fifth daughter's name? Probably. So this is something that I've probably seen before. Please remember to read aloud and say everything that comes to mind. The microphone is already recording. Speak your force freely recording 18 1920. So in the response box I'm assuming I'm going to put the name off the fifth daughter. So Mary Father has five daughters while Mary is clearly the fist daughter. I know it's supposed to make you think that it's new new or something like that. But you know some something of come across form The name is obviously right there. They're really understood how people can't tricked by those. Okay so," Right, so Mary's father has five daughters but no sons. Nana, Nene, Nene, No-No. What is the fifth daughter's name probably? So this is something that I've probably seen before. Please remember to read aloud and say everything that comes to mind. The microphone is already recording. Speak your thoughts freely. Recording 18, 19, 20. So in the response box, I'm assuming I'm going to put the name of the fifth daughter. So Mary's father has five daughters. Well, Mary is clearly the fifth daughter. I know it's supposed to make you think that it's Nunu or something like that. But yeah, it's something I've come across before. And the name is obviously right there. I've never really understood how people can get sort of tricked by those. Okay, so...",https://app.phonic.ai/play/5ea89b20728b625fff211fc8,Y,Y,1,30.0,female,25-50k,Y
71,2,Reflect,2nd place,If you are running a race and you passed the person in second place what place would you be in now? So you're in second place because the person in second place is now the third. So you are now in second place. Keep reading land saying every thought you think Mark friends still recording. Speak your thoughts really safe. You know it's gonna be second place and imagine everyone. A lot of people probably think that its first but that's not how races work Unfortunately.," If you were running a race and you passed the person in second place, what place would you be in now? So you are in second place because the person in second place is now in third. So you are now in second place. Keep reading and learn, saying every thought you think. Microphone is still recording. Speak your thoughts freely. So, yeah, I know it's going to be second place. I imagine a lot of people probably think that it's first, but that's not how races work, unfortunately.",https://app.phonic.ai/play/5ea89b51728b625fff211fc9,N,Y,2,30.0,female,25-50k,Y
71,3,Reflect,Wherever they live or choose to be buried - they didn't die in the crash.,suffering. It's a stormy night in a plane takes off from JFK airport in New York. The storm worsens and plane crashes. Half lines in the United States. The other half lines in Canada. In which country do you bury the survivors? Have you reading and thinking out loud? Um so it's a storm in a in a plane. Takes off from JFK airport in New York. Storm worsens and the plane crashes. Half lands in the US the other half lungs and candy. Which current country do you bury? This. Oh okay. So the and the survivors where we live where they live or choose be very. They didn't doi. And they didn't die in the crash. Yeah that uh no actually come across that one before. That's really unusual. Um yeah that's that's quite a good question. It's um Yeah definitely a new one.," It's a stormy night and a plane takes off from JFK Airport in New York. The storm worsens and the plane crashes. Halflands in the United States, the other halflands in Canada. In which country do you bury the survivors? Don't forget to keep reading and thinking out loud. So, it's a stormy night and a plane takes off from JFK Airport in New York. The storm worsens and the plane crashes. Halflands in the US, the other half lands in Canada. In which country do you bury the... Oh, okay. So... The survivors... Wherever they live... Wherever they live or choose to be buried... They didn die they didn't die in the crash I've not actually come across that one before that's really unusual that's quite a good question it's definitely a new one",https://app.phonic.ai/play/5ea89ba9728b625fff211fcc,N,Y,1,30.0,female,25-50k,Y
71,4,Reflect,None - they aren't in a banana tree - or whichever one stays on the ground?,and it's buffering. Still recording a monkey a squirrel in a birdhouse racing to the top of a coconut tree. Who will get the banana first? The monkey the squirrel or the bird? So I say everything. None of them because they're not. They're not in a banana tree. None. The non a tree for which have a one stays on the ground I suppose. Yeah but not really understanding whether.," And it's buffering, still recording. A monkey, a squirrel and a bird are racing to the top of a coconut tree. Who will get the banana first? The monkey, the squirrel or the bird? Try to say everything. None of them, because they're not in a banana tree. None. They aren't in a banana tree. Or whichever one stays on the ground I suppose yeah I'm not really understanding where that",https://app.phonic.ai/play/5ea89be6728b625fff211fce,N,Y,2,30.0,female,25-50k,Y
71,5,Reflect,There aren't any stairs - it's a one storey house!,in a one story pink house. There was a pink person a pink cat a pink fish a pink computer pink chair a pink table pink telephone pink shower. Everything was pink. What color were the stairs? Probably. Then there are any stairs. It's only ones going hunt. Any does stay one story house next class?," In a one-story pink house there was a pink person, a pink cat, a pink fish, a pink computer, a pink chair, a pink table, pink telephone, pink shower, everything was pink. What colour were the stairs? Probably. There aren't any stairs, it's only one story. There aren't any stairs. It's a one-story house. Next question.",https://app.phonic.ai/play/5ea89c11728b625fff211fd0,N,Y,2,30.0,female,25-50k,Y
